TransactionAmt,card1,isFraud,fraud_prob,network_risk_score,near_miss,risk_level
370.0,16828,0,0.21450547369123388,0.21450547369123388,0,Low
117.0,15111,0,0.11529566029374237,0.11529566029374237,0,Low
524.95,13836,0,0.22894678426388043,0.22894678426388043,0,Low
161.0,2755,0,0.22924660697829308,0.22924660697829308,0,Low
150.0,10740,0,0.2417540547584801,0.2417540547584801,0,Low
554.0,7664,0,0.2621372842152697,0.2621372842152697,0,Low
82.0,9500,0,0.189589435056719,0.189589435056719,0,Low
317.5,1444,0,0.21940552226991805,0.21940552226991805,0,Low
30.95,11218,0,0.1084437874967276,0.1084437874967276,0,Low
80.0,1675,0,0.1471942464862489,0.1471942464862489,0,Low
54.0,2295,0,0.09696165753634198,0.09696165753634198,0,Low
92.0,7638,0,0.07417330445550457,0.07417330445550457,0,Low
107.0,13324,0,0.10645666561550568,0.10645666561550568,0,Low
57.95,12544,0,0.11704950534922272,0.11704950534922272,0,Low
117.0,8113,0,0.12512059562392433,0.12512059562392433,0,Low
54.5,7971,0,0.06688511734445082,0.06688511734445082,0,Low
226.0,2219,0,0.2294810770933502,0.1376886462560101,0,Low
30.95,2616,0,0.21099230489907325,0.21099230489907325,0,Low
107.95,14248,0,0.09741129487401247,0.09741129487401247,0,Low
57.95,12873,0,0.08760253533819634,0.08760253533819634,0,Low
834.0,14182,0,0.13131760550644547,0.13131760550644547,0,Low
100.0,5287,0,0.20454258538249825,0.20454258538249825,0,Low
57.95,4967,0,0.06985968724466383,0.06985968724466383,0,Low
97.95,5272,0,0.16173168407522592,0.16173168407522592,0,Low
59.0,1939,0,0.10886824730477752,0.10886824730477752,0,Low
250.0,8695,0,0.2458341361024702,0.2458341361024702,0,Low
59.0,8222,0,0.0782657166458346,0.0782657166458346,0,Low
200.0,12839,0,0.19556073316948383,0.19556073316948383,0,Low
20.95,17188,0,0.0972392496963108,0.0972392496963108,0,Low
30.0,10486,0,0.14057105139823922,0.14057105139823922,0,Low
129.95,1804,0,0.10096849578756657,0.10096849578756657,0,Low
75.0,15066,0,0.17554746847142536,0.17554746847142536,0,Low
30.95,16232,0,0.09028304548203105,0.09028304548203105,0,Low
446.23,15128,0,0.16248586352944044,0.16248586352944044,0,Low
411.95,15497,0,0.24939402342601322,0.24939402342601322,0,Low
200.0,5629,0,0.22839041803278548,0.22839041803278548,0,Low
61.95,18132,0,0.06883978505763672,0.06883978505763672,0,Low
213.0,18132,0,0.1953684406151066,0.1953684406151066,0,Low
335.0,1522,0,0.1138901817240866,0.1138901817240866,0,Low
87.0,10011,1,0.2692211094791697,0.2692211094791697,0,Low
20.95,17629,0,0.06603344080846836,0.039620064485081014,0,Low
226.0,7664,0,0.22619838098675182,0.22619838098675182,0,Low
215.95,6816,0,0.17729062306043009,0.17729062306043009,0,Low
108.5,7636,0,0.21609128431129787,0.21609128431129787,0,Low
100.0,15063,0,0.12979293723888305,0.12979293723888305,0,Low
54.5,2303,0,0.0693208526038889,0.0693208526038889,0,Low
72.95,9500,1,0.20898952254934897,0.20898952254934897,0,Low
30.95,12598,0,0.0921161982295675,0.0921161982295675,0,Low
154.97,16274,0,0.16260586514448236,0.16260586514448236,0,Low
625.0,8466,0,0.18234053283141013,0.18234053283141013,0,Low
554.0,3094,0,0.2692740185825868,0.2692740185825868,0,Low
209.95,5997,0,0.20304387207390728,0.20304387207390728,0,Low
30.95,12469,0,0.05757501053863641,0.05757501053863641,0,Low
72.95,12615,0,0.14999106575768356,0.14999106575768356,0,Low
50.0,16661,0,0.11189342233980872,0.11189342233980872,0,Low
34.0,3546,0,0.07671567554684355,0.07671567554684355,0,Low
52.95,16873,0,0.11826785840236045,0.11826785840236045,0,Low
300.0,7585,0,0.3033434294330747,0.3033434294330747,0,Low
159.95,10112,0,0.1407906792767652,0.1407906792767652,0,Low
47.95,8900,0,0.11214339795812511,0.11214339795812511,0,Low
67.95,10960,0,0.06860114460868023,0.06860114460868023,0,Low
500.0,9479,0,0.16052649006497735,0.16052649006497735,0,Low
40.693,3154,1,0.43441831455317415,0.43441831455317415,0,Low
15.95,9998,0,0.055131833546660805,0.055131833546660805,0,Low
25.0,10486,0,0.14058237204651283,0.14058237204651283,0,Low
411.95,5287,0,0.31090195607476634,0.31090195607476634,0,Low
107.95,12577,0,0.060638138582692805,0.060638138582692805,0,Low
107.95,6530,0,0.07620350878113158,0.07620350878113158,0,Low
160.95,1675,0,0.2618110992460692,0.2618110992460692,0,Low
286.72,6174,0,0.30432635745877884,0.30432635745877884,0,Low
117.0,6951,0,0.11752370822866778,0.11752370822866778,0,Low
59.0,2884,0,0.12750345549529124,0.12750345549529124,0,Low
171.0,6194,0,0.1513350071289479,0.1513350071289479,0,Low
20.0,11233,0,0.1677571777459285,0.1677571777459285,0,Low
82.0,3605,0,0.14352214514731518,0.14352214514731518,0,Low
56.5,6236,0,0.08353239035125355,0.08353239035125355,0,Low
171.0,2803,0,0.19397696935561748,0.19397696935561748,0,Low
44.5,1444,0,0.10763010510138901,0.10763010510138901,0,Low
150.0,10023,0,0.202289624810234,0.202289624810234,0,Low
150.0,7585,0,0.3242734430691264,0.3242734430691264,1,Low
39.0,18156,0,0.10829968080185265,0.10829968080185265,0,Low
5.0,1906,0,0.10303063468030853,0.10303063468030853,0,Low
374.45,15497,0,0.23804142019707647,0.23804142019707647,0,Low
200.0,11162,0,0.23592153804642532,0.23592153804642532,0,Low
29.0,12042,0,0.062097109172475,0.062097109172475,0,Low
26.45,6207,0,0.06774913791880936,0.06774913791880936,0,Low
150.0,13896,0,0.23268296291534163,0.23268296291534163,0,Low
25.95,10682,0,0.11422404543474589,0.11422404543474589,0,Low
59.0,8528,0,0.10723587131533657,0.10723587131533657,0,Low
25.95,15316,0,0.08570870045287167,0.08570870045287167,0,Low
57.95,15185,0,0.08286130314856238,0.08286130314856238,0,Low
186.0,14290,0,0.19529971831625215,0.19529971831625215,0,Low
117.0,8153,0,0.15020349122344054,0.15020349122344054,0,Low
25.95,12932,0,0.09966242190774405,0.09966242190774405,0,Low
25.0,17188,0,0.10564968081328358,0.10564968081328358,0,Low
82.95,2377,0,0.12864460450877768,0.12864460450877768,0,Low
117.0,14259,0,0.11180406284190719,0.11180406284190719,0,Low
53.95,6899,0,0.0668458027888152,0.0668458027888152,0,Low
117.0,17188,0,0.1327015417019167,0.1327015417019167,0,Low
6.0,9112,0,0.18050493607757925,0.18050493607757925,0,Low
82.95,6014,0,0.05394396268442415,0.03236637761065449,0,Low
107.95,15497,0,0.10173765440038612,0.10173765440038612,0,Low
226.0,2307,0,0.21945618376485662,0.21945618376485662,0,Low
107.95,17359,0,0.12338597631795237,0.07403158579077142,0,Low
171.0,14290,0,0.19200540744114394,0.19200540744114394,0,Low
52.95,18370,0,0.10774802589144157,0.10774802589144157,0,Low
209.95,11849,0,0.22985962448131847,0.22985962448131847,0,Low
209.95,12501,0,0.1962199848327758,0.1962199848327758,0,Low
109.01,11237,0,0.09202443255773389,0.09202443255773389,0,Low
44.0,8320,0,0.05872869993372949,0.05872869993372949,0,Low
39.0,5374,0,0.05633089507027167,0.05633089507027167,0,Low
58.95,2920,0,0.05491031602632414,0.05491031602632414,0,Low
226.0,17188,0,0.19624234810362717,0.19624234810362717,0,Low
58.95,1444,0,0.07722072398993463,0.07722072398993463,0,Low
92.95,2157,0,0.13237495101282504,0.13237495101282504,0,Low
103.95,10112,0,0.07117825876233613,0.07117825876233613,0,Low
59.0,2803,0,0.09142825745395199,0.09142825745395199,0,Low
44.0,1675,0,0.09565847956713801,0.09565847956713801,0,Low
35.95,2581,0,0.06552016370745153,0.06552016370745153,0,Low
486.95,11106,0,0.22081093941780608,0.22081093941780608,0,Low
107.95,16560,0,0.05068802483121822,0.05068802483121822,0,Low
390.0,4806,0,0.24717991492593033,0.24717991492593033,0,Low
159.95,12501,0,0.17856315609620804,0.17856315609620804,0,Low
226.0,12695,0,0.2041546314860841,0.2041546314860841,0,Low
117.0,17188,0,0.133508515340359,0.133508515340359,0,Low
107.95,16132,0,0.08679951035548206,0.08679951035548206,0,Low
107.95,14290,0,0.11481530161167625,0.11481530161167625,0,Low
72.99,9485,0,0.11396437810313867,0.11396437810313867,0,Low
500.0,9803,1,0.27610209764177446,0.27610209764177446,0,Low
59.0,10859,0,0.07442983206499032,0.07442983206499032,0,Low
445.0,12695,0,0.2675861608187688,0.2675861608187688,0,Low
100.0,2965,0,0.1475900876411352,0.1475900876411352,0,Low
39.0,12839,0,0.11967759661519169,0.11967759661519169,0,Low
100.0,13375,0,0.0934956188730114,0.0934956188730114,0,Low
214.0,16115,0,0.13653065635580355,0.13653065635580355,0,Low
100.0,7585,0,0.15166801490595952,0.15166801490595952,0,Low
146.0,4806,0,0.22013188390035132,0.22013188390035132,0,Low
67.0,9803,0,0.2113085221812648,0.2113085221812648,0,Low
97.95,12598,0,0.09076494694438221,0.09076494694438221,0,Low
117.0,1764,0,0.14968051622056322,0.14968051622056322,0,Low
30.95,1078,0,0.1066927824571637,0.1066927824571637,0,Low
24.0,15986,0,0.04144821784550683,0.04144821784550683,0,Low
57.95,9992,0,0.04578914862421933,0.04578914862421933,0,Low
664.0,9456,0,0.1733520328626296,0.1733520328626296,0,Low
100.0,13470,0,0.15069476881269459,0.15069476881269459,0,Low
117.0,17931,0,0.0941008902176268,0.05646053413057608,0,Low
107.95,16070,0,0.11375438579740643,0.11375438579740643,0,Low
39.0,12538,0,0.08315177732191154,0.08315177732191154,0,Low
250.0,6021,0,0.26916344458367447,0.26916344458367447,0,Low
330.99,7207,0,0.2283239296490704,0.2283239296490704,0,Low
50.0,15548,0,0.1758335213301496,0.1758335213301496,0,Low
120.0,7919,0,0.09663748880307618,0.09663748880307618,0,Low
34.0,16070,0,0.07870534410469286,0.07870534410469286,0,Low
117.0,18018,0,0.07919264573041797,0.07919264573041797,0,Low
141.0,8431,0,0.275798397589479,0.275798397589479,0,Low
150.0,14643,1,0.3948970541961312,0.3948970541961312,0,Low
82.95,2692,0,0.12027504609241718,0.12027504609241718,0,Low
130.95,5606,0,0.08585671962520566,0.08585671962520566,0,Low
527.0,15386,0,0.3395655815007474,0.20373934890044842,0,Low
108.5,7638,0,0.07248025029100974,0.07248025029100974,0,Low
421.0,12235,0,0.26504405381957363,0.26504405381957363,0,Low
117.0,13414,0,0.13346053774703895,0.13346053774703895,0,Low
59.0,1738,0,0.07968580439972489,0.07968580439972489,0,Low
32.97,3461,0,0.10058488587367026,0.10058488587367026,0,Low
20.0,10057,0,0.1010700878196835,0.1010700878196835,0,Low
44.5,12839,0,0.10292581436744902,0.10292581436744902,0,Low
47.95,15205,0,0.04600456115976342,0.04600456115976342,0,Low
117.0,3556,0,0.1275263329282309,0.1275263329282309,0,Low
106.0,15775,0,0.01418082020733279,0.01418082020733279,0,Low
1651.0,1675,0,0.16789149078713905,0.16789149078713905,0,Low
97.0,14795,0,0.13268714785136237,0.13268714785136237,0,Low
57.95,18249,0,0.056980786512648374,0.056980786512648374,0,Low
51.0,10989,0,0.07162751867891357,0.07162751867891357,0,Low
53.97,7919,0,0.05949716862522954,0.05949716862522954,0,Low
20.0,3602,0,0.08915400361690566,0.08915400361690566,0,Low
59.0,2419,0,0.11240103431576699,0.11240103431576699,0,Low
58.95,2884,0,0.10526620993560001,0.10526620993560001,0,Low
160.5,12577,0,0.11952332054501141,0.11952332054501141,0,Low
280.0,16115,0,0.18514673618834995,0.18514673618834995,0,Low
29.0,4436,0,0.1025682788315825,0.1025682788315825,0,Low
250.0,17188,0,0.2345111170282005,0.2345111170282005,0,Low
82.95,10023,0,0.12059250891971583,0.12059250891971583,0,Low
59.0,12544,0,0.15675139395593937,0.15675139395593937,0,Low
100.0,8695,0,0.1234605332746509,0.1234605332746509,0,Low
139.95,18350,0,0.06761323861863147,0.06761323861863147,0,Low
107.95,1300,0,0.12890036718828765,0.12890036718828765,0,Low
59.0,6741,0,0.14083570963355269,0.14083570963355269,0,Low
105.95,4806,0,0.11752059148930721,0.11752059148930721,0,Low
20.0,10616,0,0.12618217319264452,0.12618217319264452,0,Low
88.0,8573,0,0.15936521573005566,0.15936521573005566,0,Low
57.95,2981,0,0.062059180793403515,0.03723550847604211,0,Low
97.0,6932,0,0.08747580645121435,0.08747580645121435,0,Low
50.0,14349,0,0.11241899227637286,0.11241899227637286,0,Low
80.0,13443,0,0.15315934340561077,0.15315934340561077,0,Low
213.91,7919,0,0.07920413660090665,0.07920413660090665,0,Low
80.0,6530,0,0.08602239110202474,0.08602239110202474,0,Low
213.0,2803,0,0.1601656516728707,0.1601656516728707,0,Low
117.0,12695,0,0.13148672599692682,0.13148672599692682,0,Low
59.0,12932,0,0.13594910010255273,0.13594910010255273,0,Low
448.87,7861,0,0.2444804814446892,0.2444804814446892,0,Low
107.95,10856,0,0.06158200337991113,0.06158200337991113,0,Low
150.0,1893,0,0.2852888548772235,0.2852888548772235,0,Low
92.0,12932,0,0.15741189343630121,0.15741189343630121,0,Low
359.95,2772,0,0.25164120001839924,0.25164120001839924,0,Low
77.0,15986,0,0.11494768159930813,0.11494768159930813,0,Low
107.95,18018,0,0.060770369162916754,0.060770369162916754,0,Low
108.95,2616,0,0.15106981749186776,0.15106981749186776,0,Low
180.0,9500,0,0.22824267993813016,0.22824267993813016,0,Low
49.0,9500,0,0.14357405687253655,0.14357405687253655,0,Low
39.0,2772,0,0.10395041160499698,0.10395041160499698,0,Low
74.97,16132,0,0.10173103322429132,0.10173103322429132,0,Low
265.0,11233,0,0.22247809410445585,0.22247809410445585,0,Low
36.0,9365,0,0.08803756528483155,0.08803756528483155,0,Low
50.0,12133,0,0.0921221612154285,0.0921221612154285,0,Low
117.0,8335,0,0.13478175408215376,0.13478175408215376,0,Low
107.95,6951,0,0.10870586809216819,0.10870586809216819,0,Low
26.95,16132,0,0.09929685593807176,0.09929685593807176,0,Low
97.0,14858,0,0.11910167032708124,0.11910167032708124,0,Low
25.95,10323,0,0.12616382652870647,0.07569829591722388,0,Low
39.95,16923,0,0.06750224511306828,0.06750224511306828,0,Low
160.5,14410,0,0.16933976813823995,0.16933976813823995,0,Low
50.0,15343,0,0.09990283333103729,0.09990283333103729,0,Low
159.95,7585,0,0.209553390660536,0.209553390660536,0,Low
319.95,12686,0,0.21111515196825686,0.21111515196825686,0,Low
19.5,7638,0,0.07609394071457679,0.07609394071457679,0,Low
150.0,1214,0,0.3828718980301874,0.3828718980301874,0,Low
107.95,4249,0,0.08952590559551647,0.05371554335730988,0,Low
107.95,2803,0,0.08096972005145427,0.08096972005145427,0,Low
87.0,17729,0,0.0627259892734335,0.0627259892734335,0,Low
77.0,12577,0,0.0770967158385863,0.0770967158385863,0,Low
300.0,1724,0,0.34962530235552003,0.34962530235552003,1,Low
57.95,17188,0,0.09889715325744353,0.09889715325744353,0,Low
335.0,10960,0,0.17879526231938478,0.17879526231938478,0,Low
54.5,12538,0,0.07840595039826936,0.07840595039826936,0,Low
72.95,8320,0,0.0829913081187454,0.0829913081187454,0,Low
141.0,2803,0,0.16123622371413326,0.16123622371413326,0,Low
34.0,13511,0,0.07867021107729094,0.07867021107729094,0,Low
25.95,1444,0,0.07306251689420576,0.07306251689420576,0,Low
311.95,13497,0,0.20046557765985148,0.20046557765985148,0,Low
113.0,12839,0,0.13687059114299593,0.13687059114299593,0,Low
82.95,16236,0,0.11329639652096012,0.11329639652096012,0,Low
54.5,10471,0,0.10385728468482767,0.10385728468482767,0,Low
78.95,5537,0,0.08956061890474215,0.08956061890474215,0,Low
48.95,7676,0,0.14382819056146182,0.14382819056146182,0,Low
209.95,17321,0,0.12197517489668702,0.12197517489668702,0,Low
25.95,8320,0,0.05300738313081733,0.05300738313081733,0,Low
75.0,11986,0,0.15057441590682097,0.15057441590682097,0,Low
117.0,6793,0,0.1470303297017401,0.1470303297017401,0,Low
210.95,11106,0,0.19079791841428187,0.19079791841428187,0,Low
117.0,12526,0,0.14495681283410844,0.14495681283410844,0,Low
141.0,3056,0,0.1388842155149939,0.1388842155149939,0,Low
29.0,11207,0,0.14517540495769482,0.14517540495769482,0,Low
47.95,1450,0,0.061013542348595136,0.061013542348595136,0,Low
27.984,2256,0,0.4072069501149048,0.4072069501149048,0,Low
226.0,9500,1,0.24333776382202923,0.24333776382202923,0,Low
30.0,9766,0,0.11325097456928507,0.11325097456928507,0,Low
44.0,6951,0,0.11115564762348608,0.11115564762348608,0,Low
171.0,6481,0,0.15752521727156638,0.15752521727156638,0,Low
29.0,14065,0,0.09472098947836276,0.09472098947836276,0,Low
57.95,12544,0,0.1141141932249565,0.1141141932249565,0,Low
59.0,4164,0,0.14862289476705115,0.14862289476705115,0,Low
58.95,15066,0,0.11916626695213431,0.11916626695213431,0,Low
25.95,14426,0,0.12458480073142197,0.12458480073142197,0,Low
30.95,12544,0,0.14148257335074418,0.14148257335074418,0,Low
39.0,16255,0,0.06080252795206979,0.06080252795206979,0,Low
226.0,12695,0,0.21736693030896304,0.21736693030896304,0,Low
77.0,7826,1,0.1706596185665631,0.1706596185665631,0,Low
26.31,16255,0,0.06192854534685042,0.06192854534685042,0,Low
15.0,10486,0,0.17630747645469633,0.17630747645469633,0,Low
29.95,9500,0,0.11568426533931282,0.11568426533931282,0,Low
253.95,6174,0,0.2572317717160428,0.2572317717160428,0,Low
77.95,4029,0,0.1049298106528476,0.1049298106528476,0,Low
315.0,8135,0,0.23249669484280858,0.23249669484280858,0,Low
108.95,9369,0,0.09755625226486192,0.09755625226486192,0,Low
25.0,16659,0,0.06781257509509364,0.06781257509509364,0,Low
87.0,7207,0,0.12875196169330222,0.12875196169330222,0,Low
335.0,15066,0,0.14358887933002118,0.14358887933002118,0,Low
29.0,12666,0,0.12077153407987846,0.07246292044792707,0,Low
57.0,17321,0,0.09832759276249595,0.09832759276249595,0,Low
39.0,4571,0,0.03710525891616857,0.03710525891616857,0,Low
47.95,12839,0,0.09999793524779782,0.09999793524779782,0,Low
58.95,11822,0,0.06948598544529788,0.06948598544529788,0,Low
47.95,10112,0,0.06270564867432644,0.06270564867432644,0,Low
160.95,17400,0,0.165296700981746,0.165296700981746,0,Low
235.0,3605,0,0.19861045679022332,0.19861045679022332,0,Low
507.95,9692,0,0.19652408941935998,0.19652408941935998,0,Low
109.0,10509,0,0.06600524219791237,0.06600524219791237,0,Low
209.95,18132,0,0.14922524297327608,0.14922524297327608,0,Low
39.0,16163,0,0.10236408574602272,0.10236408574602272,0,Low
39.0,12839,0,0.14200396698566398,0.14200396698566398,0,Low
34.0,15066,0,0.14576873763077436,0.14576873763077436,0,Low
213.95,7919,0,0.10972944948983074,0.10972944948983074,0,Low
39.0,10856,0,0.06771964038911366,0.06771964038911366,0,Low
527.0,2263,0,0.2066602176042823,0.2066602176042823,0,Low
100.0,1214,0,0.16173800300485677,0.16173800300485677,0,Low
226.0,15757,0,0.18958073359370445,0.18958073359370445,0,Low
102.0,11204,0,0.12911818948369824,0.12911818948369824,0,Low
235.0,12695,0,0.21843373501354604,0.21843373501354604,0,Low
108.5,17188,0,0.17645266787163336,0.17645266787163336,0,Low
50.0,18268,0,0.13576023084561112,0.13576023084561112,0,Low
102.0,12469,0,0.08339565784175669,0.08339565784175669,0,Low
57.95,4622,0,0.06156447519268572,0.03693868511561143,0,Low
100.0,9803,0,0.20272305071201624,0.20272305071201624,0,Low
919.0,3278,0,0.2869208060178882,0.2869208060178882,0,Low
67.95,11207,0,0.14221310951668026,0.14221310951668026,0,Low
100.0,6593,0,0.16301285056036113,0.09780771033621667,0,Low
105.47,2884,0,0.13226956127566564,0.13226956127566564,0,Low
200.0,13906,1,0.1867065571779811,0.1867065571779811,0,Low
47.95,12839,0,0.0983252547128113,0.0983252547128113,0,Low
50.0,7826,0,0.1448313301819623,0.1448313301819623,0,Low
39.0,13481,0,0.0956464947964113,0.0956464947964113,0,Low
200.0,12544,0,0.2105633143005774,0.2105633143005774,0,Low
49.0,5170,0,0.0887464374464603,0.0887464374464603,0,Low
50.0,16132,0,0.10651159914085669,0.10651159914085669,0,Low
75.0,7585,0,0.20390460165883506,0.20390460165883506,0,Low
92.95,12695,0,0.15736114151516856,0.15736114151516856,0,Low
117.0,3651,0,0.08100098673059261,0.08100098673059261,0,Low
57.95,15185,0,0.07800095245133573,0.07800095245133573,0,Low
50.0,9485,0,0.11342640744239986,0.11342640744239986,0,Low
209.95,2772,1,0.19712208526999775,0.19712208526999775,0,Low
49.0,13052,0,0.10763272861985876,0.10763272861985876,0,Low
39.0,13314,0,0.12032809800882997,0.372196858805298,1,Low
134.95,7919,0,0.09381625890829728,0.09381625890829728,0,Low
46.0,3166,0,0.06348349959538493,0.06348349959538493,0,Low
34.0,18132,0,0.059222432357547754,0.059222432357547754,0,Low
92.0,3890,0,0.13898926959123833,0.13898926959123833,0,Low
52.95,7012,0,0.08379637179222087,0.08379637179222087,0,Low
159.95,8830,0,0.19155019615784066,0.19155019615784066,0,Low
40.95,4436,1,0.09622868591953983,0.09622868591953983,0,Low
108.5,13964,0,0.10452241309175336,0.10452241309175336,0,Low
117.0,17055,0,0.1002610399245618,0.1002610399245618,0,Low
47.95,11207,0,0.08354259285887085,0.08354259285887085,0,Low
171.0,12260,0,0.19680159186757856,0.19680159186757856,0,Low
47.95,4239,0,0.07077283839430863,0.04246370303658518,0,Low
25.95,11839,0,0.09277475093728509,0.09277475093728509,0,Low
30.95,6530,0,0.0708680832951433,0.0708680832951433,0,Low
100.0,16132,0,0.11542970783354749,0.11542970783354749,0,Low
117.0,10186,0,0.16283893818710665,0.16283893818710665,0,Low
333.44,5951,0,0.19342579975328228,0.19342579975328228,0,Low
737.96,11319,0,0.2117027915954554,0.2117027915954554,0,Low
57.95,9785,0,0.03229733550700568,0.03229733550700568,0,Low
49.0,10057,0,0.11555252152914727,0.11555252152914727,0,Low
175.0,10456,0,0.25900557876059227,0.15540334725635535,0,Low
873.95,11972,0,0.19454913184656475,0.19454913184656475,0,Low
21.95,14482,0,0.07729888379982455,0.07729888379982455,0,Low
88.95,4090,0,0.13374828828066934,0.13374828828066934,0,Low
117.0,10186,0,0.16283893818710665,0.16283893818710665,0,Low
191.0,2704,0,0.12671159383776537,0.12671159383776537,0,Low
75.0,13497,0,0.12496996625332928,0.12496996625332928,0,Low
29.0,13307,0,0.05659285723881664,0.05659285723881664,0,Low
100.0,8289,0,0.16941502524856034,0.1016490151491362,0,Low
35.95,12695,0,0.13787108845730858,0.13787108845730858,0,Low
445.0,12382,0,0.24914500791664002,0.24914500791664002,0,Low
58.95,1939,0,0.08052023139772099,0.08052023139772099,0,Low
171.0,9500,0,0.21744108806640441,0.21744108806640441,0,Low
226.0,7005,0,0.18392346079404903,0.18392346079404903,0,Low
35.95,17188,0,0.1130536238556801,0.1130536238556801,0,Low
29.0,5964,0,0.08450786976937673,0.08450786976937673,0,Low
34.5,2616,0,0.18480718020696177,0.18480718020696177,0,Low
49.41,7676,0,0.15121876546047086,0.15121876546047086,0,Low
25.0,12235,0,0.1426244819680219,0.1426244819680219,0,Low
527.0,17635,0,0.33967380636469185,0.33967380636469185,1,Low
226.0,11106,0,0.1959893575355008,0.1959893575355008,0,Low
335.0,18249,0,0.15876250687383753,0.15876250687383753,0,Low
50.0,16326,0,0.10827199332020741,0.10827199332020741,0,Low
209.95,4153,0,0.21106820693897166,0.21106820693897166,0,Low
117.0,14813,0,0.08717260957977535,0.08717260957977535,0,Low
205.95,12695,0,0.21073429928040682,0.21073429928040682,0,Low
141.0,17055,0,0.14359334905274446,0.14359334905274446,0,Low
25.95,8732,0,0.14706708151289824,0.14706708151289824,0,Low
59.0,12766,0,0.12546925363863193,0.12546925363863193,0,Low
49.0,13307,0,0.07675241411392039,0.07675241411392039,0,Low
200.0,9350,0,0.1652315812389051,0.1652315812389051,0,Low
59.0,10750,0,0.13157480022476498,0.13157480022476498,0,Low
30.95,12411,0,0.1203267007865193,0.1203267007865193,0,Low
900.0,6741,0,0.28856011196219206,0.28856011196219206,0,Low
50.0,5596,0,0.09810588536698135,0.09810588536698135,0,Low
100.0,17188,0,0.13385931700308848,0.13385931700308848,0,Low
764.93,10486,0,0.4104285620711529,0.4104285620711529,0,Low
445.0,18132,0,0.19148847508044642,0.19148847508044642,0,Low
25.99,13511,0,0.12361936662644965,0.12361936662644965,0,Low
77.0,16560,0,0.057348103461694756,0.057348103461694756,0,Low
226.0,2518,0,0.27309147100094405,0.27309147100094405,0,Low
97.95,15484,0,0.11363286086359241,0.11363286086359241,0,Low
30.0,6530,0,0.08624431089996254,0.08624431089996254,0,Low
200.0,16326,0,0.1977636700032182,0.1977636700032182,0,Low
213.0,8131,0,0.1628129038775539,0.1628129038775539,0,Low
67.95,11919,0,0.09332312874130723,0.09332312874130723,0,Low
54.5,17188,0,0.11613461299137316,0.11613461299137316,0,Low
23.728,9633,0,0.27400260572148516,0.27400260572148516,0,Low
57.95,7798,0,0.06095907464649368,0.06095907464649368,0,Low
67.95,11727,0,0.14732589893867423,0.14732589893867423,0,Low
13.95,7078,0,0.1840575152514735,0.1840575152514735,0,Low
14.924,5812,0,0.0971695788416873,0.0971695788416873,0,Low
117.0,7664,0,0.1722917546084334,0.1722917546084334,0,Low
39.0,15205,0,0.05109353254597968,0.05109353254597968,0,Low
25.95,12544,0,0.14148257335074418,0.14148257335074418,0,Low
24.0,7585,0,0.12807654479167066,0.12807654479167066,0,Low
169.0,12789,0,0.2025372214372211,0.2025372214372211,0,Low
209.95,5561,0,0.18041206356054562,0.18041206356054562,0,Low
29.0,7919,0,0.05040342251946727,0.05040342251946727,0,Low
49.0,10023,0,0.11261092781216724,0.11261092781216724,0,Low
125.0,16075,0,0.14201779126758157,0.14201779126758157,0,Low
58.95,10838,0,0.0692811472174116,0.0692811472174116,0,Low
47.95,12240,0,0.09255602366917365,0.05553361420150419,0,Low
117.0,18249,0,0.07313870645604759,0.07313870645604759,0,Low
49.95,7919,0,0.0655939177369867,0.0655939177369867,0,Low
422.5,1675,0,0.2627719535015852,0.2627719535015852,0,Low
67.95,8431,0,0.15067301379221057,0.15067301379221057,0,Low
15.95,10989,0,0.06869574200599829,0.06869574200599829,0,Low
59.0,9749,0,0.17408921307073377,0.17408921307073377,0,Low
554.0,15066,0,0.16982137811503875,0.16982137811503875,0,Low
107.95,3772,0,0.13367800751309084,0.0802068045078545,0,Low
108.95,17321,0,0.08848696256714207,0.08848696256714207,0,Low
117.0,12422,1,0.14221665877189937,0.14221665877189937,0,Low
30.95,10532,0,0.05400966151269587,0.05400966151269587,0,Low
117.0,12866,0,0.13016600763889255,0.13016600763889255,0,Low
49.0,1785,0,0.0609890837908821,0.03659345027452926,0,Low
30.95,9288,0,0.09188640463904005,0.09188640463904005,0,Low
117.0,12695,0,0.15162401248093194,0.15162401248093194,0,Low
39.47,15986,0,0.05183227983804005,0.05183227983804005,0,Low
150.0,15200,0,0.2137789395527967,0.12826736373167802,0,Low
57.95,12501,0,0.07909315500042426,0.07909315500042426,0,Low
117.0,9803,1,0.23758337149224576,0.23758337149224576,0,Low
59.0,14819,0,0.10212288656306845,0.10212288656306845,0,Low
117.0,16560,0,0.06364665470633307,0.06364665470633307,0,Low
107.95,17188,0,0.10501018811974226,0.10501018811974226,0,Low
47.95,7664,0,0.11514466416768152,0.11514466416768152,0,Low
247.0,9500,0,0.22856274221214065,0.22856274221214065,0,Low
29.0,5606,0,0.05921864011537769,0.05921864011537769,0,Low
39.0,6530,0,0.059223561043614474,0.059223561043614474,0,Low
25.0,6951,0,0.11152503407365645,0.11152503407365645,0,Low
201.0,7508,1,0.2182949795125465,0.2182949795125465,0,Low
78.0,10493,0,0.08767377863693675,0.08767377863693675,0,Low
25.95,11388,0,0.05824600022035487,0.05824600022035487,0,Low
57.95,1342,0,0.09969045622864722,0.09969045622864722,0,Low
